"sweep_param","sweep_value","xL","xk","xl","xU","gamma","converged","error_msg"
"b",-10,-0.0496477533433209,3.23833691654703,4.02958722947919,4.43224768495321,11.502464899412,TRUE,NA
"b",-9.99,-0.0496967707037703,3.23672242863984,4.02785494755199,4.42997738439697,11.4924697690184,TRUE,NA
"b",-9.98,-0.0497458843321045,3.2351070193112,4.02612156408081,4.42770590762046,11.482474653008,TRUE,NA
"b",-9.97,-0.0497950945104639,3.2334906868312,4.024387076918,4.42543325280045,11.4724795514373,TRUE,NA
"b",-9.96,-0.0498444015220854,3.23187342946417,4.02265148390931,4.42315941810888,11.4624844643631,TRUE,NA
"b",-9.95,-0.0498938056513071,3.23025524546866,4.02091478289387,4.42088440171302,11.4524893918424,TRUE,NA
"b",-9.94,-0.049943307183576,3.22863613309735,4.01917697170415,4.41860820177543,11.4424943339324,TRUE,NA
"b",-9.93,-0.0499929064054528,3.2270160905971,4.01743804816595,4.41633081645393,11.4324992906909,TRUE,NA
"b",-9.92,-0.0500426036046134,3.22539511620885,4.01569801009837,4.41405224390162,11.4225042621755,TRUE,NA
"b",-9.91,-0.0500923990698625,3.22377320816766,4.0139568553138,4.41177248226683,11.4125092484446,TRUE,NA
"b",-9.9,-0.0501422930911286,3.22215036470261,4.01221458161788,4.40949152969311,11.4025142495564,TRUE,NA
"b",-9.89,-0.0501922859594819,3.22052658403683,4.01047118680948,4.40720938431923,11.3925192655698,TRUE,NA
"b",-9.88,-0.0502423779671271,3.21890186438744,4.00872666868068,4.40492604427916,11.3825242965438,TRUE,NA
"b",-9.87,-0.0502925694074168,3.21727620396552,4.00698102501677,4.40264150770203,11.3725293425376,TRUE,NA
"b",-9.86,-0.0503428605748538,3.21564960097612,4.00523425359618,4.40035577271212,11.3625344036109,TRUE,NA
"b",-9.85,-0.0503932517651042,3.21402205361815,4.0034863521905,4.39806883742886,11.3525394798235,TRUE,NA
"b",-9.84,-0.0504437432749877,3.21239356008444,4.00173731856442,4.39578069996681,11.3425445712356,TRUE,NA
"b",-9.83,-0.0504943354024982,3.21076411856165,3.99998715047575,4.39349135843563,11.3325496779077,TRUE,NA
"b",-9.82,-0.0505450284468042,3.20913372723026,3.99823584567534,4.39120081094004,11.3225547999007,TRUE,NA
"b",-9.81,-0.0505958227082516,3.20750238426453,3.99648340190713,4.38890905557987,11.3125599372755,TRUE,NA
"b",-9.8,-0.0506467184883723,3.20587008783249,3.99472981690804,4.38661609044999,11.3025650900936,TRUE,NA
"b",-9.79,-0.0506977160898923,3.20423683609588,3.99297508840803,4.38432191364027,11.2925702584167,TRUE,NA
"b",-9.78,-0.0507488158167337,3.20260262721016,3.99121921413001,4.38202652323565,11.2825754423068,TRUE,NA
"b",-9.77,-0.0508000179740206,3.20096745932441,3.98946219178986,4.37972991731603,11.2725806418262,TRUE,NA
"b",-9.76,-0.0508513228680864,3.19933133058139,3.9877040190964,4.3774320939563,11.2625858570374,TRUE,NA
"b",-9.75,-0.0509027308064847,3.19769423911742,3.98594469375134,4.37513305122631,11.2525910880036,TRUE,NA
"b",-9.74,-0.0509542420979817,3.19605618306241,3.98418421344928,4.37283278719086,11.2425963347878,TRUE,NA
"b",-9.73,-0.0510058570525788,3.19441716053979,3.98242257587769,4.37053129990967,11.2326015974537,TRUE,NA
"b",-9.72,-0.0510575759815069,3.19277716966651,3.98065977871685,4.36822858743736,11.2226068760651,TRUE,NA
"b",-9.71,-0.0511093991972364,3.19113620855297,3.97889581963989,4.36592464782344,11.2126121706863,TRUE,NA
"b",-9.7,-0.0511613270134843,3.18949427530303,3.9771306963127,4.36361947911231,11.2026174813818,TRUE,NA
"b",-9.69,-0.0512133597452189,3.18785136801392,3.97536440639396,4.3613130793432,11.1926228082164,TRUE,NA
"b",-9.68,-0.0512654977086665,3.18620748477628,3.97359694753506,4.35900544655016,11.1826281512553,TRUE,NA
"b",-9.67,-0.051317741221316,3.18456262367405,3.97182831738014,4.35669657876208,11.1726335105641,TRUE,NA
"b",-9.66,-0.0513700906019313,3.18291678278451,3.97005851356601,4.35438647400264,11.1626388862085,TRUE,NA
"b",-9.65,-0.0514225461705481,3.18126996017817,3.96828753372217,4.35207513029027,11.1526442782547,TRUE,NA
"b",-9.64,-0.051475108248487,3.1796221539188,3.96651537547075,4.34976254563819,11.1426496867692,TRUE,NA
"b",-9.63,-0.0515277771583619,3.17797336206338,3.96474203642652,4.34744871805434,11.1326551118189,TRUE,NA
"b",-9.62,-0.0515805532240759,3.17632358266202,3.96296751419682,4.34513364554136,11.1226605534709,TRUE,NA
"b",-9.61,-0.0516334367708393,3.174672813758,3.96119180638159,4.34281732609662,11.1126660117928,TRUE,NA
"b",-9.6,-0.0516864281251705,3.17302105338766,3.9594149105733,4.34049975771216,11.1026714868523,TRUE,NA
"b",-9.59,-0.0517395276149011,3.17136829958043,3.95763682435697,4.33818093837466,11.0926769787178,TRUE,NA
"b",-9.58,-0.0517927355691898,3.16971455035875,3.9558575453101,4.33586086606546,11.0826824874577,TRUE,NA
"b",-9.57,-0.0518460523185189,3.16805980373805,3.95407707100268,4.33353953876052,11.072688013141,TRUE,NA
"b",-9.56,-0.0518994781947103,3.16640405772672,3.95229539899714,4.33121695443037,11.0626935558369,TRUE,NA
"b",-9.55,-0.0519530135309234,3.16474731032606,3.95051252684835,4.32889311104015,11.0526991156149,TRUE,NA
"b",-9.54,-0.0520066586616729,3.16308955953025,3.94872845210358,4.32656800654956,11.0427046925452,TRUE,NA
"b",-9.53,-0.0520604139228241,3.16143080332631,3.94694317230249,4.32424163891282,11.0327102866978,TRUE,NA
"b",-9.52,-0.0521142796516048,3.15977103969408,3.94515668497708,4.32191400607869,11.0227158981436,TRUE,NA
"b",-9.51,-0.0521682561866132,3.15811026660616,3.94336898765169,4.31958510599042,11.0127215269536,TRUE,NA
"b",-9.5,-0.0522223438678277,3.15644848202787,3.94158007784297,4.31725493658572,11.002727173199,TRUE,NA
"b",-9.49,-0.0522765430366041,3.15478568391725,3.93978995305985,4.3149234957968,10.9927328369519,TRUE,NA
"b",-9.48,-0.052330854035694,3.15312187022498,3.93799861080351,4.31259078155026,10.9827385182841,TRUE,NA
"b",-9.47,-0.0523852772092393,3.15145703889434,3.93620604856739,4.31025679176715,10.9727442172683,TRUE,NA
"b",-9.46,-0.0524398129027917,3.14979118786123,3.9344122638371,4.30792152436292,10.9627499339773,TRUE,NA
"b",-9.45,-0.0524944614633139,3.14812431505405,3.93261725409046,4.30558497724736,10.9527556684843,TRUE,NA
"b",-9.44,-0.0525492232391865,3.14645641839372,3.93082101679746,4.30324714832464,10.942761420863,TRUE,NA
"b",-9.43,-0.0526040985802139,3.14478749579363,3.9290235494202,4.30090803549326,10.9327671911874,TRUE,NA
"b",-9.42,-0.0526590878376389,3.14311754515957,3.92722484941291,4.29856763664604,10.9227729795319,TRUE,NA
"b",-9.41,-0.0527141913641387,3.14144656438972,3.9254249142219,4.29622594967007,10.9127787859712,TRUE,NA
"b",-9.4,-0.0527694095138449,3.1397745513746,3.92362374128553,4.29388297244672,10.9027846105804,TRUE,NA
"b",-9.39,-0.0528247426423348,3.13810150399706,3.92182132803422,4.29153870285161,10.8927904534352,TRUE,NA
"b",-9.38,-0.0528801911066589,3.13642742013215,3.92001767189039,4.28919313875458,10.8827963146115,TRUE,NA
"b",-9.37,-0.0529357552653313,3.1347522976472,3.91821277026846,4.28684627801969,10.8728021941855,TRUE,NA
"b",-9.36,-0.0529914354783485,3.13307613440169,3.91640662057478,4.28449811850515,10.8628080922341,TRUE,NA
"b",-9.35,-0.0530472321071826,3.13139892824723,3.91459922020767,4.28214865806336,10.8528140088342,TRUE,NA
"b",-9.34,-0.0531031455148115,3.12972067702754,3.91279056655736,4.27979789454086,10.8428199440636,TRUE,NA
"b",-9.33,-0.0531591760657039,3.12804137857839,3.91098065700596,4.27744582577828,10.832825898,TRUE,NA
"b",-9.32,-0.0532153241258414,3.12636103072755,3.90916948892744,4.27509244961037,10.8228318707218,TRUE,NA
"b",-9.31,-0.0532715900627207,3.12467963129477,3.90735705968763,4.27273776386593,10.8128378623078,TRUE,NA
"b",-9.3,-0.0533279742453602,3.12299717809172,3.90554336664415,4.27038176636784,10.8028438728371,TRUE,NA
"b",-9.29,-0.0533844770443116,3.12131366892194,3.90372840714642,4.26802445493297,10.7928499023893,TRUE,NA
"b",-9.28,-0.0534410988316691,3.11962910158083,3.90191217853562,4.26566582737222,10.7828559510443,TRUE,NA
"b",-9.27,-0.0534978399810686,3.11794347385556,3.90009467814468,4.26330588149046,10.7728620188826,TRUE,NA
"b",-9.26,-0.053554700867702,3.11625678352507,3.89827590329824,4.26094461508653,10.762868105985,TRUE,NA
"b",-9.25,-0.0536116818683341,3.11456902835999,3.89645585131262,4.25858202595319,10.7528742124328,TRUE,NA
"b",-9.24,-0.0536687833612881,3.11288020612261,3.89463451949582,4.25621811187712,10.7428803383075,TRUE,NA
"b",-9.23,-0.053726005726474,3.11119031456684,3.89281190514746,4.2538528706389,10.7328864836913,TRUE,NA
"b",-9.22,-0.0537833493453926,3.10949935143817,3.89098800555879,4.25148630001296,10.7228926486668,TRUE,NA
"b",-9.21,-0.0538408146011315,3.1078073144736,3.88916281801265,4.24911839776757,10.7128988333169,TRUE,NA
"b",-9.2,-0.0538984018783924,3.10611420140159,3.88733633978344,4.24674916166484,10.702905037725,TRUE,NA
"b",-9.19,-0.0539561115634863,3.10442000994208,3.88550856813709,4.24437858946065,10.6929112619751,TRUE,NA
"b",-9.18,-0.0540139440443439,3.10272473780634,3.88367950033106,4.24200667890467,10.6829175061512,TRUE,NA
"b",-9.17,-0.0540718997105283,3.10102838269701,3.88184913361429,4.23963342774031,10.6729237703383,TRUE,NA
"b",-9.16,-0.0541299789532386,3.09933094230801,3.88001746522719,4.23725883370471,10.6629300546215,TRUE,NA
"b",-9.15,-0.0541881821653225,3.0976324143245,3.8781844924016,4.2348828945287,10.6529363590864,TRUE,NA
"b",-9.14,-0.0542465097412808,3.09593279642284,3.87635021236078,4.2325056079368,10.6429426838191,TRUE,NA
"b",-9.13,-0.0543049620772806,3.09423208627053,3.87451462231938,4.23012697164715,10.6329490289062,TRUE,NA
"b",-9.12,-0.0543635395711631,3.09253028152617,3.8726777194834,4.22774698337155,10.6229553944347,TRUE,NA
"b",-9.11,-0.0544222426224483,3.0908273798394,3.8708395010502,4.22536564081539,10.6129617804921,TRUE,NA
"b",-9.1,-0.0544810716323475,3.08912337885087,3.86899996420844,4.22298294167763,10.6029681871662,TRUE,NA
"b",-9.09,-0.0545400270037704,3.08741827619216,3.86715910613806,4.2205988836508,10.5929746145456,TRUE,NA
"b",-9.08,-0.0545991091413387,3.08571206948576,3.86531692401028,4.21821346442093,10.582981062719,TRUE,NA
"b",-9.07,-0.0546583184513869,3.08400475634501,3.86347341498754,4.21582668166757,10.5729875317759,TRUE,NA
"b",-9.06,-0.0547176553419777,3.08229633437404,3.8616285762235,4.21343853306376,10.5629940218061,TRUE,NA
"b",-9.05,-0.0547771202229111,3.08058680116773,3.85978240486302,4.21104901627596,10.5530005328999,TRUE,NA
"b",-9.04,-0.0548367135057288,3.07887615431164,3.85793489804208,4.20865812896407,10.5430070651481,TRUE,NA
"b",-9.03,-0.0548964356037277,3.07716439138199,3.85608605288785,4.20626586878141,10.533013618642,TRUE,NA
"b",-9.02,-0.0549562869319682,3.07545150994558,3.85423586651857,4.20387223337465,10.5230201934733,TRUE,NA
"b",-9.01,-0.0550162679072827,3.07373750755973,3.85238433604357,4.20147722038381,10.5130267897344,TRUE,NA
"b",-9,-0.0550763789482855,3.07202238177228,3.85053145856325,4.19908082744225,10.5030334075181,TRUE,NA
"b",-8.99,-0.055136620475382,3.07030613012147,3.84867723116905,4.19668305217661,10.4930400469174,TRUE,NA
"b",-8.98,-0.0551969929107783,3.06858875013592,3.84682165094341,4.19428389220681,10.4830467080264,TRUE,NA
"b",-8.97,-0.055257496678494,3.06687023933458,3.84496471495974,4.19188334514601,10.4730533909392,TRUE,NA
"b",-8.96,-0.0553181322043656,3.06515059522666,3.84310642028242,4.18948140860059,10.4630600957506,TRUE,NA
"b",-8.95,-0.0553788999160604,3.06342981531158,3.84124676396677,4.18707808017013,10.4530668225559,TRUE,NA
