"sweep_param","sweep_value","xL","xk","xl","xU","gamma","converged","error_msg"
"mu",1.96078431372549,-0.819985667389954,-0.0605606484898159,0.360975316778174,0.737157383697075,1.92737649472501,TRUE,NA
"mu",1.92307692307692,-0.822980031868409,-0.0632827513415501,0.365687422016212,0.736986434382594,1.93729613285413,TRUE,NA
"mu",1.88679245283019,-0.826003285267086,-0.0660409701336958,0.370356768031585,0.736822227727828,1.94728142727202,TRUE,NA
"mu",1.85185185185185,-0.829054631612128,-0.0688342098136108,0.37498515402569,0.73666588313649,1.95733158219752,TRUE,NA
"mu",1.81818181818182,-0.832133302328138,-0.0716614086216584,0.379574311806144,0.736518491488895,1.96744583284353,TRUE,NA
"mu",1.78571428571429,-0.835238554867598,-0.0745215368289989,0.38412590843677,0.736381114621705,1.97762344353731,TRUE,NA
"mu",1.75438596491228,-0.838369671415257,-0.0774135955104678,0.388641548783566,0.736254784915117,1.98786370594893,TRUE,NA
"mu",1.72413793103448,-0.841525957664204,-0.0803366153555412,0.393122777957937,0.73614050497324,1.99816593742266,TRUE,NA
"mu",1.69491525423729,-0.844706741660321,-0.0832896555195675,0.397571083659144,0.736039247385346,2.0085294794064,TRUE,NA
"mu",1.66666666666667,-0.847911372711884,-0.0862718025167194,0.401987898418288,0.735951954557562,2.01895369597415,TRUE,NA
"mu",1.63934426229508,-0.85113922036114,-0.0892821691555324,0.40637460174657,0.735879538606148,2.02943797243697,TRUE,NA
"mu",1.61290322580645,-0.854389673414792,-0.0923198935174283,0.410732522190825,0.735822881304914,2.03998171403784,TRUE,NA
"mu",1.58730158730159,-0.857662139030384,-0.0953841379781879,0.415062939299473,0.735782834080515,2.05058434472617,TRUE,NA
"mu",1.5625,-0.860956041855739,-0.0984740882720706,0.419367085502154,0.735760218050381,2.0612453060079,TRUE,NA
"mu",1.53846153846154,-0.864270823217867,-0.101588952596676,0.423646147907732,0.735755824095941,2.07196405586565,TRUE,NA
"mu",1.51515151515152,-0.867605940363789,-0.104727960766,0.427901270015389,0.735770412986377,2.0827400677545,TRUE,NA
"mu",1.49253731343284,-0.870960865737325,-0.107890363389083,0.432133553364789,0.73580471550048,2.09357282964587,TRUE,NA
"mu",1.47058823529412,-0.874335086308192,-0.111075431103423,0.436344059096833,0.735859432613095,2.10446184314952,TRUE,NA
"mu",1.44927536231884,-0.877728102936358,-0.114282453838239,0.440533809453186,0.73593523569025,2.11540662268422,TRUE,NA
"mu",1.42857142857143,-0.881139429775616,-0.117510740116291,0.444703789207183,0.736032766713727,2.12640669470526,TRUE,NA
"mu",1.40845070422535,-0.884568593712254,-0.120759616389749,0.448854947032798,0.736152638526909,2.13746159698207,TRUE,NA
"mu",1.38888888888889,-0.888015133841995,-0.124028426416721,0.452988196804865,0.736295435117716,2.14857087793242,TRUE,NA
"mu",1.36986301369863,-0.891478600971178,-0.127316530658556,0.457104418856169,0.736461711898064,2.15973409598953,TRUE,NA
"mu",1.35135135135135,-0.894958557155507,-0.130623305719661,0.461204461165612,0.736651996028457,2.17095081902587,TRUE,NA
"mu",1.33333333333333,-0.898454575263986,-0.133948143812249,0.465289140500197,0.736866786752693,2.18222062381279,TRUE,NA
"mu",1.31578947368421,-0.901966238570411,-0.137290452250746,0.469359243505704,0.737106555754797,2.19354309552086,TRUE,NA
"mu",1.2987012987013,-0.905493140370139,-0.140649652973461,0.473415527749924,0.737371747535756,2.20491782725738,TRUE,NA
"mu",1.28205128205128,-0.909034883620719,-0.14402518209028,0.47745872272043,0.737662779809505,2.21634441963933,TRUE,NA
"mu",1.26582278481013,-0.912591080604923,-0.147416489455036,0.481489530779377,0.737980043917689,2.22782248039966,TRUE,NA
"mu",1.25,-0.916161352614774,-0.15082303826119,0.485508628077373,0.738323905262712,2.23935162402493,TRUE,NA
"mu",1.23456790123457,-0.919745329655358,-0.154244304659694,0.489516665428389,0.738694703758457,2.25093147142284,TRUE,NA
"mu",1.21951219512195,-0.923342650167109,-0.157679777397693,0.493514269147744,0.73909275429816,2.26256164961762,TRUE,NA
"mu",1.20481927710843,-0.926952960765417,-0.161128957476901,0.497502041855002,0.739518347238766,2.27424179147177,TRUE,NA
"mu",1.19047619047619,-0.930575915996416,-0.164591357830466,0.501480563243545,0.739971748901081,2.28597153543257,TRUE,NA
"mu",1.17647058823529,-0.934211178107911,-0.168066503017212,0.505450390818528,0.740453202084975,2.29775052530177,TRUE,NA
"mu",1.16279069767442,-0.937858416834391,-0.171553928932162,0.509412060604814,0.740962926598812,2.30957841002711,TRUE,NA
"mu",1.14942528735632,-0.941517309195164,-0.175053182532235,0.513366087826494,0.741501119802256,2.3214548435141,TRUE,NA
"mu",1.13636363636364,-0.945187539304667,-0.178563821576107,0.517312967559457,0.742067957161509,2.33337948445681,TRUE,NA
